defect_id,product_id,defect_type,year,month,month_no,quarter,defect_date,defect_location,severity_level,severity,inspection_method,repair_cost,High_Severity_Flag,defect_year,defect_month,defect_day
662,35,Cosmetic,2024,Jun,6,Q2,17-06-2024,Surface,MINOR,Minor,Manual Testing,917.26,0,2024,6,17
663,25,Cosmetic,2024,Jan,1,Q1,13-01-2024,Component,CRITICAL,Critical,Automated Testing,45.26,1,2024,1,13
664,47,Functional,2024,Jan,1,Q1,26-01-2024,Surface,CRITICAL,Critical,Visual Inspection,416.2,1,2024,1,26
665,55,Functional,2024,May,5,Q2,16-05-2024,Component,MINOR,Minor,Manual Testing,246.83,0,2024,5,16
666,45,Structural,2024,Mar,3,Q1,01-03-2024,Component,CRITICAL,Critical,Visual Inspection,824.28,1,2024,3,1
667,12,Cosmetic,2024,Feb,2,Q1,06-02-2024,Surface,MINOR,Minor,Visual Inspection,680.74,0,2024,2,6
668,33,Structural,2024,Feb,2,Q1,26-02-2024,Surface,CRITICAL,Critical,Automated Testing,376.62,1,2024,2,26
669,3,Functional,2024,Oct,10,Q4,01-10-2024,Surface,MODERATE,Moderate,Manual Testing,400.79,0,2024,10,1
670,15,Structural,2024,Feb,2,Q1,19-02-2024,Component,CRITICAL,Critical,Visual Inspection,496.72,1,2024,2,19
671,45,Structural,2024,Apr,4,Q2,21-04-2024,Component,MODERATE,Moderate,Manual Testing,369.13,0,2024,4,21
672,16,Functional,2024,May,5,Q2,19-05-2024,Internal,MODERATE,Moderate,Automated Testing,916.45,0,2024,5,19
673,63,Functional,2024,Jan,1,Q1,05-01-2024,Internal,MINOR,Minor,Visual Inspection,152.08,0,2024,1,5
674,63,Structural,2024,Jun,6,Q2,01-06-2024,Surface,MODERATE,Moderate,Visual Inspection,373.52,0,2024,6,1
675,96,Cosmetic,2024,Dec,12,Q4,05-12-2024,Surface,CRITICAL,Critical,Visual Inspection,345.64,1,2024,12,5
676,4,Cosmetic,2024,Jun,6,Q2,04-06-2024,Internal,CRITICAL,Critical,Visual Inspection,33.95,1,2024,6,4
677,2,Structural,2024,Apr,4,Q2,01-04-2024,Component,CRITICAL,Critical,Visual Inspection,478.44,1,2024,4,1
678,19,Functional,2024,Mar,3,Q1,20-03-2024,Component,CRITICAL,Critical,Manual Testing,884.03,1,2024,3,20
679,61,Structural,2024,Jan,1,Q1,23-01-2024,Internal,CRITICAL,Critical,Visual Inspection,113.64,1,2024,1,23
680,5,Structural,2024,Jan,1,Q1,19-01-2024,Component,MODERATE,Moderate,Visual Inspection,479.38,0,2024,1,19
681,8,Structural,2024,Jan,1,Q1,16-01-2024,Internal,CRITICAL,Critical,Visual Inspection,395.56,1,2024,1,16
682,6,Structural,2024,Jan,1,Q1,13-01-2024,Component,MODERATE,Moderate,Manual Testing,290.66,0,2024,1,13
683,18,Cosmetic,2024,Feb,2,Q1,25-02-2024,Component,MINOR,Minor,Visual Inspection,309.32,0,2024,2,25
684,33,Structural,2024,Mar,3,Q1,16-03-2024,Component,MODERATE,Moderate,Manual Testing,28.05,0,2024,3,16
685,40,Structural,2024,Jun,6,Q2,24-06-2024,Surface,CRITICAL,Critical,Visual Inspection,37.69,1,2024,6,24
686,35,Cosmetic,2024,Jan,1,Q1,23-01-2024,Internal,CRITICAL,Critical,Automated Testing,293.44,1,2024,1,23
687,99,Functional,2024,Mar,3,Q1,16-03-2024,Component,MINOR,Minor,Visual Inspection,249.02,0,2024,3,16
688,65,Structural,2024,Feb,2,Q1,18-02-2024,Surface,MINOR,Minor,Manual Testing,327.88,0,2024,2,18
689,56,Cosmetic,2024,Sep,9,Q3,03-09-2024,Surface,CRITICAL,Critical,Manual Testing,749.31,1,2024,9,3
690,96,Cosmetic,2024,May,5,Q2,26-05-2024,Component,MINOR,Minor,Automated Testing,19.23,0,2024,5,26
691,4,Functional,2024,May,5,Q2,31-05-2024,Internal,CRITICAL,Critical,Manual Testing,470.43,1,2024,5,31
692,67,Cosmetic,2024,Feb,2,Q1,18-02-2024,Component,CRITICAL,Critical,Automated Testing,135.49,1,2024,2,18
693,95,Structural,2024,Jun,6,Q2,26-06-2024,Component,MINOR,Minor,Manual Testing,531.4,0,2024,6,26
694,18,Cosmetic,2024,Feb,2,Q1,16-02-2024,Surface,CRITICAL,Critical,Manual Testing,205.83,1,2024,2,16
695,97,Cosmetic,2024,Apr,4,Q2,20-04-2024,Component,MODERATE,Moderate,Visual Inspection,547.02,0,2024,4,20
696,84,Functional,2024,Jun,6,Q2,01-06-2024,Component,MODERATE,Moderate,Visual Inspection,459.29,0,2024,6,1
697,51,Cosmetic,2024,Feb,2,Q1,04-02-2024,Surface,CRITICAL,Critical,Manual Testing,762.32,1,2024,2,4
698,34,Cosmetic,2024,Mar,3,Q1,29-03-2024,Component,MODERATE,Moderate,Visual Inspection,684.85,0,2024,3,29
699,1,Cosmetic,2024,Apr,4,Q2,04-04-2024,Component,CRITICAL,Critical,Automated Testing,940.9,1,2024,4,4
700,41,Cosmetic,2024,Feb,2,Q1,13-02-2024,Surface,MINOR,Minor,Manual Testing,894.66,0,2024,2,13
701,67,Functional,2024,Mar,3,Q1,30-03-2024,Component,MINOR,Minor,Manual Testing,10.44,0,2024,3,30
702,43,Cosmetic,2024,Apr,4,Q2,20-04-2024,Component,MINOR,Minor,Visual Inspection,878.23,0,2024,4,20
703,34,Structural,2024,Jan,1,Q1,31-01-2024,Internal,MINOR,Minor,Automated Testing,164.64,0,2024,1,31
704,7,Structural,2024,Feb,2,Q1,02-02-2024,Internal,CRITICAL,Critical,Visual Inspection,132.46,1,2024,2,2
705,54,Functional,2024,Mar,3,Q1,02-03-2024,Internal,MODERATE,Moderate,Automated Testing,789.51,0,2024,3,2
706,37,Functional,2024,May,5,Q2,24-05-2024,Component,MODERATE,Moderate,Visual Inspection,969.4,0,2024,5,24
707,86,Functional,2024,Mar,3,Q1,14-03-2024,Surface,CRITICAL,Critical,Automated Testing,667.18,1,2024,3,14
708,22,Functional,2024,Sep,9,Q3,04-09-2024,Component,MINOR,Minor,Manual Testing,781.35,0,2024,9,4
709,79,Functional,2024,Oct,10,Q4,03-10-2024,Component,MINOR,Minor,Automated Testing,711.6,0,2024,10,3
710,4,Cosmetic,2024,Jun,6,Q2,26-06-2024,Surface,MODERATE,Moderate,Visual Inspection,91.9,0,2024,6,26
711,36,Cosmetic,2024,May,5,Q2,28-05-2024,Internal,MINOR,Minor,Manual Testing,767.74,0,2024,5,28
712,74,Structural,2024,Mar,3,Q1,30-03-2024,Surface,MINOR,Minor,Visual Inspection,535.88,0,2024,3,30
713,36,Structural,2024,Feb,2,Q1,29-02-2024,Internal,CRITICAL,Critical,Automated Testing,390.43,1,2024,2,29
714,66,Cosmetic,2024,Apr,4,Q2,06-04-2024,Component,MINOR,Minor,Visual Inspection,932.34,0,2024,4,6
715,27,Functional,2024,Apr,4,Q2,21-04-2024,Surface,MODERATE,Moderate,Manual Testing,763.5,0,2024,4,21
716,86,Structural,2024,May,5,Q2,04-05-2024,Surface,MINOR,Minor,Visual Inspection,438.58,0,2024,5,4
717,84,Cosmetic,2024,Jan,1,Q1,01-01-2024,Internal,MINOR,Minor,Manual Testing,147.94,0,2024,1,1
718,33,Cosmetic,2024,Nov,11,Q4,03-11-2024,Internal,MINOR,Minor,Automated Testing,967.35,0,2024,11,3
719,18,Cosmetic,2024,Apr,4,Q2,04-04-2024,Internal,MINOR,Minor,Manual Testing,909.42,0,2024,4,4
720,77,Functional,2024,Feb,2,Q1,02-02-2024,Internal,MODERATE,Moderate,Manual Testing,617.24,0,2024,2,2
721,44,Cosmetic,2024,Apr,4,Q2,26-04-2024,Component,MODERATE,Moderate,Manual Testing,552,0,2024,4,26
722,76,Structural,2024,Oct,10,Q4,03-10-2024,Internal,MINOR,Minor,Manual Testing,746.64,0,2024,10,3
723,25,Structural,2024,Jan,1,Q1,27-01-2024,Internal,CRITICAL,Critical,Visual Inspection,133.43,1,2024,1,27
724,58,Structural,2024,Feb,2,Q1,21-02-2024,Surface,MODERATE,Moderate,Manual Testing,437.82,0,2024,2,21
725,15,Cosmetic,2024,Mar,3,Q1,27-03-2024,Surface,MINOR,Minor,Visual Inspection,713.29,0,2024,3,27
726,24,Cosmetic,2024,Feb,2,Q1,25-02-2024,Surface,CRITICAL,Critical,Automated Testing,321.04,1,2024,2,25
727,92,Functional,2024,Dec,12,Q4,01-12-2024,Surface,MINOR,Minor,Automated Testing,988.41,0,2024,12,1
728,5,Structural,2024,Oct,10,Q4,01-10-2024,Component,CRITICAL,Critical,Manual Testing,164.56,1,2024,10,1
729,74,Structural,2024,Feb,2,Q1,28-02-2024,Component,MODERATE,Moderate,Manual Testing,357.07,0,2024,2,28
730,31,Structural,2024,Mar,3,Q1,19-03-2024,Surface,MINOR,Minor,Automated Testing,189.23,0,2024,3,19
731,37,Cosmetic,2024,May,5,Q2,30-05-2024,Component,MODERATE,Moderate,Manual Testing,840.24,0,2024,5,30
732,44,Structural,2024,Feb,2,Q1,21-02-2024,Internal,MINOR,Minor,Automated Testing,630.5,0,2024,2,21
733,28,Functional,2024,Jun,6,Q2,02-06-2024,Surface,MODERATE,Moderate,Manual Testing,584.54,0,2024,6,2
734,85,Functional,2024,Feb,2,Q1,16-02-2024,Surface,MODERATE,Moderate,Automated Testing,995.47,0,2024,2,16
735,60,Structural,2024,Dec,12,Q4,02-12-2024,Surface,CRITICAL,Critical,Manual Testing,894.31,1,2024,12,2
736,63,Functional,2024,Jan,1,Q1,21-01-2024,Component,MINOR,Minor,Automated Testing,420.57,0,2024,1,21
737,46,Structural,2024,Apr,4,Q2,14-04-2024,Component,MODERATE,Moderate,Visual Inspection,71.86,0,2024,4,14
738,81,Structural,2024,Apr,4,Q2,05-04-2024,Internal,MINOR,Minor,Manual Testing,895.96,0,2024,4,5
739,98,Cosmetic,2024,Apr,4,Q2,02-04-2024,Component,MODERATE,Moderate,Manual Testing,491.28,0,2024,4,2
740,79,Functional,2024,Apr,4,Q2,23-04-2024,Internal,MODERATE,Moderate,Manual Testing,63.99,0,2024,4,23
741,91,Cosmetic,2024,Jun,6,Q2,04-06-2024,Internal,MINOR,Minor,Visual Inspection,409.99,0,2024,6,4
742,51,Cosmetic,2024,Jun,6,Q2,01-06-2024,Internal,CRITICAL,Critical,Automated Testing,391.78,1,2024,6,1
743,27,Cosmetic,2024,Jan,1,Q1,24-01-2024,Internal,MINOR,Minor,Manual Testing,921.78,0,2024,1,24
744,30,Cosmetic,2024,Oct,10,Q4,06-10-2024,Component,MINOR,Minor,Manual Testing,789.34,0,2024,10,6
745,97,Cosmetic,2024,Aug,8,Q3,05-08-2024,Internal,MODERATE,Moderate,Visual Inspection,862.7,0,2024,8,5
746,93,Structural,2024,Sep,9,Q3,02-09-2024,Component,MINOR,Minor,Manual Testing,395.02,0,2024,9,2
747,52,Cosmetic,2024,Mar,3,Q1,03-03-2024,Surface,MINOR,Minor,Visual Inspection,507.39,0,2024,3,3
748,41,Cosmetic,2024,Feb,2,Q1,14-02-2024,Internal,MODERATE,Moderate,Manual Testing,990.02,0,2024,2,14
749,64,Functional,2024,Jun,6,Q2,17-06-2024,Component,MINOR,Minor,Visual Inspection,466.97,0,2024,6,17
750,9,Functional,2024,Mar,3,Q1,23-03-2024,Surface,MODERATE,Moderate,Manual Testing,49.52,0,2024,3,23
751,42,Functional,2024,Jan,1,Q1,14-01-2024,Component,MINOR,Minor,Manual Testing,543.93,0,2024,1,14
752,81,Functional,2024,Dec,12,Q4,05-12-2024,Surface,MODERATE,Moderate,Automated Testing,688.91,0,2024,12,5
753,83,Cosmetic,2024,Aug,8,Q3,01-08-2024,Surface,CRITICAL,Critical,Visual Inspection,140.96,1,2024,8,1
754,17,Structural,2024,Jan,1,Q1,13-01-2024,Component,MINOR,Minor,Manual Testing,624.69,0,2024,1,13
755,90,Cosmetic,2024,Jan,1,Q1,01-01-2024,Component,CRITICAL,Critical,Manual Testing,317.5,1,2024,1,1
756,77,Functional,2024,Dec,12,Q4,06-12-2024,Component,MINOR,Minor,Manual Testing,363.84,0,2024,12,6
757,40,Functional,2024,Mar,3,Q1,17-03-2024,Surface,MODERATE,Moderate,Manual Testing,472.15,0,2024,3,17
758,12,Cosmetic,2024,Jan,1,Q1,22-01-2024,Internal,MODERATE,Moderate,Automated Testing,765.19,0,2024,1,22
759,40,Cosmetic,2024,Mar,3,Q1,23-03-2024,Surface,MODERATE,Moderate,Manual Testing,551.79,0,2024,3,23
760,31,Structural,2024,Jun,6,Q2,22-06-2024,Surface,CRITICAL,Critical,Manual Testing,950.2,1,2024,6,22
761,67,Functional,2024,May,5,Q2,01-05-2024,Component,CRITICAL,Critical,Automated Testing,749.01,1,2024,5,1
762,27,Cosmetic,2024,Feb,2,Q1,15-02-2024,Internal,CRITICAL,Critical,Manual Testing,917.24,1,2024,2,15
763,44,Cosmetic,2024,Apr,4,Q2,24-04-2024,Component,MINOR,Minor,Automated Testing,527.76,0,2024,4,24
764,40,Structural,2024,Apr,4,Q2,26-04-2024,Internal,MINOR,Minor,Visual Inspection,615.24,0,2024,4,26
765,70,Structural,2024,Apr,4,Q2,26-04-2024,Component,MINOR,Minor,Visual Inspection,610.26,0,2024,4,26
766,49,Cosmetic,2024,Jun,6,Q2,04-06-2024,Component,MODERATE,Moderate,Visual Inspection,305.36,0,2024,6,4
767,81,Structural,2024,Mar,3,Q1,23-03-2024,Component,MINOR,Minor,Automated Testing,753.7,0,2024,3,23
768,48,Cosmetic,2024,Sep,9,Q3,01-09-2024,Internal,MODERATE,Moderate,Visual Inspection,67.49,0,2024,9,1
769,83,Structural,2024,Jun,6,Q2,26-06-2024,Component,MINOR,Minor,Visual Inspection,655.26,0,2024,6,26
770,56,Structural,2024,Apr,4,Q2,24-04-2024,Surface,MODERATE,Moderate,Visual Inspection,119.28,0,2024,4,24
771,97,Structural,2024,Jan,1,Q1,13-01-2024,Internal,CRITICAL,Critical,Manual Testing,617.35,1,2024,1,13
772,1,Cosmetic,2024,Nov,11,Q4,06-11-2024,Surface,CRITICAL,Critical,Manual Testing,514.52,1,2024,11,6
773,57,Functional,2024,Mar,3,Q1,30-03-2024,Component,MINOR,Minor,Automated Testing,552.3,0,2024,3,30
774,35,Structural,2024,Mar,3,Q1,17-03-2024,Surface,CRITICAL,Critical,Manual Testing,957.27,1,2024,3,17
775,22,Cosmetic,2024,May,5,Q2,16-05-2024,Surface,MINOR,Minor,Visual Inspection,379.78,0,2024,5,16
776,37,Structural,2024,Feb,2,Q1,05-02-2024,Surface,MINOR,Minor,Automated Testing,20.93,0,2024,2,5
777,59,Functional,2024,May,5,Q2,31-05-2024,Component,MODERATE,Moderate,Visual Inspection,698.16,0,2024,5,31
778,31,Functional,2024,Jan,1,Q1,16-01-2024,Component,CRITICAL,Critical,Manual Testing,270.7,1,2024,1,16
779,71,Structural,2024,Mar,3,Q1,24-03-2024,Internal,CRITICAL,Critical,Manual Testing,733.76,1,2024,3,24
780,81,Functional,2024,May,5,Q2,02-05-2024,Surface,MINOR,Minor,Manual Testing,918.81,0,2024,5,2
781,10,Cosmetic,2024,May,5,Q2,30-05-2024,Component,MINOR,Minor,Manual Testing,830.39,0,2024,5,30
782,92,Functional,2024,Apr,4,Q2,04-04-2024,Internal,MODERATE,Moderate,Visual Inspection,429.08,0,2024,4,4
783,73,Cosmetic,2024,Sep,9,Q3,04-09-2024,Internal,MODERATE,Moderate,Automated Testing,800.91,0,2024,9,4
784,2,Functional,2024,Mar,3,Q1,30-03-2024,Surface,MODERATE,Moderate,Automated Testing,36.5,0,2024,3,30
785,63,Cosmetic,2024,Jul,7,Q3,04-07-2024,Surface,MODERATE,Moderate,Visual Inspection,861.84,0,2024,7,4
786,54,Cosmetic,2024,Jun,6,Q2,24-06-2024,Surface,MINOR,Minor,Automated Testing,947.21,0,2024,6,24
787,36,Functional,2024,Jan,1,Q1,23-01-2024,Surface,MINOR,Minor,Manual Testing,37.44,0,2024,1,23
788,41,Structural,2024,Jan,1,Q1,25-01-2024,Component,CRITICAL,Critical,Automated Testing,571.65,1,2024,1,25
789,54,Structural,2024,Jan,1,Q1,21-01-2024,Surface,MINOR,Minor,Automated Testing,331.32,0,2024,1,21
790,3,Structural,2024,Oct,10,Q4,03-10-2024,Internal,CRITICAL,Critical,Manual Testing,212.4,1,2024,10,3
791,94,Functional,2024,Apr,4,Q2,15-04-2024,Surface,MINOR,Minor,Automated Testing,451.46,0,2024,4,15
792,99,Functional,2024,May,5,Q2,03-05-2024,Internal,MINOR,Minor,Manual Testing,948.05,0,2024,5,3
793,79,Functional,2024,Jul,7,Q3,05-07-2024,Component,MODERATE,Moderate,Visual Inspection,111.39,0,2024,7,5
794,81,Structural,2024,Mar,3,Q1,21-03-2024,Internal,CRITICAL,Critical,Automated Testing,281.41,1,2024,3,21
795,83,Structural,2024,Aug,8,Q3,03-08-2024,Internal,MINOR,Minor,Automated Testing,866.14,0,2024,8,3
796,83,Structural,2024,Aug,8,Q3,05-08-2024,Component,MINOR,Minor,Visual Inspection,545.23,0,2024,8,5
797,62,Cosmetic,2024,Sep,9,Q3,06-09-2024,Surface,MODERATE,Moderate,Visual Inspection,545.72,0,2024,9,6
798,77,Functional,2024,Oct,10,Q4,05-10-2024,Component,CRITICAL,Critical,Visual Inspection,395.56,1,2024,10,5
799,87,Structural,2024,Aug,8,Q3,06-08-2024,Component,MODERATE,Moderate,Manual Testing,914.5,0,2024,8,6
800,38,Cosmetic,2024,May,5,Q2,30-05-2024,Internal,MINOR,Minor,Automated Testing,339.94,0,2024,5,30
801,77,Cosmetic,2024,Mar,3,Q1,18-03-2024,Surface,MODERATE,Moderate,Visual Inspection,206.92,0,2024,3,18
802,98,Functional,2024,Mar,3,Q1,17-03-2024,Component,MODERATE,Moderate,Visual Inspection,336.29,0,2024,3,17
803,93,Structural,2024,Aug,8,Q3,01-08-2024,Internal,CRITICAL,Critical,Visual Inspection,911.03,1,2024,8,1
804,13,Structural,2024,Jun,6,Q2,01-06-2024,Surface,MINOR,Minor,Visual Inspection,720.18,0,2024,6,1
805,23,Functional,2024,Apr,4,Q2,17-04-2024,Surface,MODERATE,Moderate,Manual Testing,602.51,0,2024,4,17
806,22,Functional,2024,Aug,8,Q3,04-08-2024,Internal,CRITICAL,Critical,Manual Testing,996.6,1,2024,8,4
807,99,Cosmetic,2024,Jan,1,Q1,28-01-2024,Surface,MINOR,Minor,Automated Testing,373.64,0,2024,1,28
808,99,Cosmetic,2024,Mar,3,Q1,30-03-2024,Component,MINOR,Minor,Visual Inspection,792.57,0,2024,3,30
809,8,Structural,2024,Mar,3,Q1,19-03-2024,Surface,MINOR,Minor,Visual Inspection,956.44,0,2024,3,19
810,77,Functional,2024,Jun,6,Q2,30-06-2024,Component,CRITICAL,Critical,Manual Testing,916.1,1,2024,6,30
811,7,Functional,2024,May,5,Q2,15-05-2024,Surface,MODERATE,Moderate,Visual Inspection,93.31,0,2024,5,15
812,76,Structural,2024,Mar,3,Q1,18-03-2024,Internal,CRITICAL,Critical,Automated Testing,576.28,1,2024,3,18
813,93,Functional,2024,Jun,6,Q2,05-06-2024,Surface,MINOR,Minor,Visual Inspection,89.52,0,2024,6,5
814,79,Structural,2024,Jun,6,Q2,01-06-2024,Component,MINOR,Minor,Manual Testing,381.12,0,2024,6,1
815,65,Structural,2024,Jun,6,Q2,21-06-2024,Surface,MODERATE,Moderate,Visual Inspection,686.02,0,2024,6,21
816,43,Functional,2024,Mar,3,Q1,17-03-2024,Surface,MINOR,Minor,Manual Testing,585.81,0,2024,3,17
817,96,Structural,2024,Mar,3,Q1,31-03-2024,Internal,CRITICAL,Critical,Automated Testing,28.26,1,2024,3,31
818,82,Functional,2024,Jun,6,Q2,03-06-2024,Component,CRITICAL,Critical,Visual Inspection,858.99,1,2024,6,3
819,63,Cosmetic,2024,Feb,2,Q1,28-02-2024,Surface,CRITICAL,Critical,Automated Testing,373.68,1,2024,2,28
820,61,Functional,2024,Feb,2,Q1,19-02-2024,Component,CRITICAL,Critical,Manual Testing,937.41,1,2024,2,19
821,65,Cosmetic,2024,Nov,11,Q4,02-11-2024,Surface,MODERATE,Moderate,Visual Inspection,960.72,0,2024,11,2
822,41,Functional,2024,Feb,2,Q1,25-02-2024,Component,MODERATE,Moderate,Manual Testing,988.9,0,2024,2,25
823,88,Cosmetic,2024,Jan,1,Q1,29-01-2024,Internal,MINOR,Minor,Automated Testing,890.34,0,2024,1,29
824,45,Structural,2024,Feb,2,Q1,13-02-2024,Component,MINOR,Minor,Automated Testing,838.89,0,2024,2,13
825,26,Functional,2024,Jan,1,Q1,26-01-2024,Component,MODERATE,Moderate,Automated Testing,90.18,0,2024,1,26
826,8,Cosmetic,2024,Jan,1,Q1,26-01-2024,Component,MINOR,Minor,Manual Testing,693.38,0,2024,1,26
827,96,Cosmetic,2024,Jan,1,Q1,19-01-2024,Component,MINOR,Minor,Manual Testing,904.55,0,2024,1,19
828,25,Functional,2024,Dec,12,Q4,05-12-2024,Surface,CRITICAL,Critical,Manual Testing,446.66,1,2024,12,5
829,90,Cosmetic,2024,Dec,12,Q4,02-12-2024,Internal,CRITICAL,Critical,Automated Testing,561.22,1,2024,12,2
830,62,Cosmetic,2024,Dec,12,Q4,04-12-2024,Surface,MODERATE,Moderate,Visual Inspection,227.29,0,2024,12,4
831,57,Structural,2024,Apr,4,Q2,24-04-2024,Internal,CRITICAL,Critical,Manual Testing,129.15,1,2024,4,24
832,37,Cosmetic,2024,Feb,2,Q1,06-02-2024,Surface,CRITICAL,Critical,Automated Testing,105.91,1,2024,2,6
833,90,Cosmetic,2024,Feb,2,Q1,15-02-2024,Component,MINOR,Minor,Visual Inspection,833.94,0,2024,2,15
834,4,Structural,2024,Sep,9,Q3,04-09-2024,Internal,MODERATE,Moderate,Automated Testing,10.55,0,2024,9,4
835,69,Functional,2024,Feb,2,Q1,01-02-2024,Surface,CRITICAL,Critical,Automated Testing,744.8,1,2024,2,1
836,95,Structural,2024,Aug,8,Q3,05-08-2024,Surface,CRITICAL,Critical,Automated Testing,114.02,1,2024,8,5
837,30,Functional,2024,Oct,10,Q4,03-10-2024,Surface,MINOR,Minor,Manual Testing,113.95,0,2024,10,3
838,76,Structural,2024,Jun,6,Q2,14-06-2024,Surface,CRITICAL,Critical,Automated Testing,390.19,1,2024,6,14
839,26,Cosmetic,2024,Nov,11,Q4,05-11-2024,Surface,CRITICAL,Critical,Automated Testing,418.17,1,2024,11,5
840,95,Structural,2024,Feb,2,Q1,16-02-2024,Surface,MODERATE,Moderate,Automated Testing,536.08,0,2024,2,16
841,49,Structural,2024,Jan,1,Q1,25-01-2024,Component,MINOR,Minor,Manual Testing,857.55,0,2024,1,25
842,32,Functional,2024,Jan,1,Q1,13-01-2024,Surface,MINOR,Minor,Automated Testing,800.23,0,2024,1,13
843,97,Functional,2024,Apr,4,Q2,30-04-2024,Surface,MODERATE,Moderate,Visual Inspection,526.93,0,2024,4,30
844,83,Structural,2024,Feb,2,Q1,18-02-2024,Component,CRITICAL,Critical,Automated Testing,97.57,1,2024,2,18
845,50,Cosmetic,2024,Feb,2,Q1,27-02-2024,Component,MODERATE,Moderate,Automated Testing,438.29,0,2024,2,27
846,48,Structural,2024,Jun,6,Q2,25-06-2024,Internal,MINOR,Minor,Manual Testing,937.74,0,2024,6,25
847,33,Functional,2024,Jun,6,Q2,22-06-2024,Component,MODERATE,Moderate,Visual Inspection,261.19,0,2024,6,22
848,28,Functional,2024,Jan,1,Q1,05-01-2024,Component,CRITICAL,Critical,Visual Inspection,155.84,1,2024,1,5
849,100,Cosmetic,2024,Jan,1,Q1,06-01-2024,Component,CRITICAL,Critical,Visual Inspection,761.38,1,2024,1,6
850,10,Structural,2024,Jun,6,Q2,24-06-2024,Component,MODERATE,Moderate,Automated Testing,693.41,0,2024,6,24
851,95,Functional,2024,Mar,3,Q1,20-03-2024,Component,MODERATE,Moderate,Automated Testing,319.06,0,2024,3,20
852,7,Functional,2024,Feb,2,Q1,03-02-2024,Internal,MODERATE,Moderate,Visual Inspection,451.5,0,2024,2,3
853,12,Structural,2024,May,5,Q2,05-05-2024,Surface,MODERATE,Moderate,Automated Testing,497.38,0,2024,5,5
854,14,Functional,2024,Jun,6,Q2,30-06-2024,Surface,MINOR,Minor,Visual Inspection,556.73,0,2024,6,30
855,31,Cosmetic,2024,Jul,7,Q3,02-07-2024,Component,CRITICAL,Critical,Visual Inspection,414.41,1,2024,7,2
856,20,Structural,2024,Jan,1,Q1,02-01-2024,Surface,CRITICAL,Critical,Manual Testing,450.18,1,2024,1,2
857,49,Functional,2024,Oct,10,Q4,04-10-2024,Component,MODERATE,Moderate,Automated Testing,992.76,0,2024,10,4
858,51,Structural,2024,Dec,12,Q4,05-12-2024,Surface,MINOR,Minor,Visual Inspection,797.39,0,2024,12,5
859,25,Cosmetic,2024,Mar,3,Q1,25-03-2024,Internal,MINOR,Minor,Manual Testing,651.04,0,2024,3,25
860,10,Structural,2024,Jun,6,Q2,24-06-2024,Component,MODERATE,Moderate,Visual Inspection,862.64,0,2024,6,24
861,51,Structural,2024,Nov,11,Q4,01-11-2024,Surface,CRITICAL,Critical,Automated Testing,915.73,1,2024,11,1
862,63,Structural,2024,Feb,2,Q1,16-02-2024,Component,CRITICAL,Critical,Visual Inspection,445.47,1,2024,2,16
863,46,Functional,2024,Mar,3,Q1,16-03-2024,Surface,CRITICAL,Critical,Automated Testing,789.92,1,2024,3,16
864,95,Cosmetic,2024,Mar,3,Q1,01-03-2024,Component,CRITICAL,Critical,Manual Testing,951.99,1,2024,3,1
865,97,Structural,2024,Jun,6,Q2,14-06-2024,Surface,CRITICAL,Critical,Visual Inspection,345.34,1,2024,6,14
866,99,Cosmetic,2024,Feb,2,Q1,22-02-2024,Surface,MINOR,Minor,Visual Inspection,119.16,0,2024,2,22
867,9,Cosmetic,2024,Mar,3,Q1,16-03-2024,Surface,MINOR,Minor,Automated Testing,649.87,0,2024,3,16
868,38,Cosmetic,2024,Oct,10,Q4,05-10-2024,Surface,CRITICAL,Critical,Manual Testing,141.43,1,2024,10,5
869,55,Functional,2024,Aug,8,Q3,06-08-2024,Surface,CRITICAL,Critical,Manual Testing,753.6,1,2024,8,6
870,39,Structural,2024,Apr,4,Q2,05-04-2024,Internal,CRITICAL,Critical,Visual Inspection,210.03,1,2024,4,5
871,59,Structural,2024,Jun,6,Q2,13-06-2024,Surface,CRITICAL,Critical,Manual Testing,992.01,1,2024,6,13
872,1,Functional,2024,May,5,Q2,20-05-2024,Internal,MINOR,Minor,Automated Testing,148.15,0,2024,5,20
873,5,Functional,2024,May,5,Q2,01-05-2024,Surface,CRITICAL,Critical,Visual Inspection,577.39,1,2024,5,1
874,1,Cosmetic,2024,Apr,4,Q2,19-04-2024,Surface,CRITICAL,Critical,Visual Inspection,98.45,1,2024,4,19
875,81,Structural,2024,Apr,4,Q2,18-04-2024,Component,MODERATE,Moderate,Manual Testing,734.65,0,2024,4,18
876,31,Cosmetic,2024,Mar,3,Q1,31-03-2024,Surface,CRITICAL,Critical,Manual Testing,485.93,1,2024,3,31
877,67,Structural,2024,Apr,4,Q2,02-04-2024,Component,MINOR,Minor,Automated Testing,505.47,0,2024,4,2
878,13,Functional,2024,May,5,Q2,20-05-2024,Internal,CRITICAL,Critical,Automated Testing,769.34,1,2024,5,20
879,37,Structural,2024,Nov,11,Q4,03-11-2024,Internal,MODERATE,Moderate,Manual Testing,939.94,0,2024,11,3
880,91,Cosmetic,2024,Apr,4,Q2,19-04-2024,Surface,MINOR,Minor,Visual Inspection,18.7,0,2024,4,19
881,26,Functional,2024,Jan,1,Q1,21-01-2024,Internal,MINOR,Minor,Automated Testing,892.85,0,2024,1,21
